,user_id,gender,occupation,zipcode,age_desc,occ_desc
5042,5043,FEMALE,6,92145,18-24,DOCTOR/HEALTH CARE
5043,5044,FEMALE,6,23507,35-44,DOCTOR/HEALTH CARE
5044,5045,MALE,0,43081,35-44,OTHER OR NOT SPECIFIED
5045,5046,MALE,16,60614,25-34,SELF-EMPLOYED
5046,5047,MALE,6,23452,45-49,DOCTOR/HEALTH CARE
5047,5048,FEMALE,7,30350,35-44,EXECUTIVE/MANAGERIAL
5048,5049,MALE,12,60613,25-34,PROGRAMMER
5049,5050,FEMALE,4,11024,18-24,COLLEGE/GRAD STUDENT
5050,5051,FEMALE,7,11771,50-55,EXECUTIVE/MANAGERIAL
5051,5052,MALE,16,02536,35-44,SELF-EMPLOYED
5052,5053,MALE,4,84111,25-34,COLLEGE/GRAD STUDENT
5053,5054,MALE,2,20818,35-44,ARTIST
5054,5055,FEMALE,16,97330,35-44,SELF-EMPLOYED
5055,5056,MALE,1,16673,45-49,ACADEMIC/EDUCATOR
5056,5057,MALE,7,84093,50-55,EXECUTIVE/MANAGERIAL
5057,5058,MALE,17,84121,56+,TECHNICIAN/ENGINEER
5058,5059,MALE,16,22652,45-49,SELF-EMPLOYED
5059,5060,MALE,17,84109-2001,45-49,TECHNICIAN/ENGINEER
5060,5061,FEMALE,19,05070,18-24,UNEMPLOYED
5061,5062,MALE,16,65401,50-55,SELF-EMPLOYED
5062,5063,FEMALE,10,22801,UNDER 18,K-12 STUDENT
5063,5064,MALE,4,43215,18-24,COLLEGE/GRAD STUDENT
5064,5065,MALE,14,28715,25-34,SALES/MARKETING
5065,5066,FEMALE,1,23603,25-34,ACADEMIC/EDUCATOR
5066,5067,MALE,13,97520,56+,RETIRED
5067,5068,MALE,7,19004,35-44,EXECUTIVE/MANAGERIAL
5068,5069,FEMALE,0,95062,56+,OTHER OR NOT SPECIFIED
5069,5070,MALE,2,55344,25-34,ARTIST
5070,5071,FEMALE,7,75093,25-34,EXECUTIVE/MANAGERIAL
5071,5072,MALE,17,97330,45-49,TECHNICIAN/ENGINEER
5072,5073,MALE,2,93950,56+,ARTIST
5073,5074,MALE,0,20132,UNDER 18,OTHER OR NOT SPECIFIED
5074,5075,MALE,6,97470,50-55,DOCTOR/HEALTH CARE
5075,5076,MALE,3,19147,25-34,CLERICAL/ADMIN
5076,5077,MALE,2,20037,25-34,ARTIST
5077,5078,MALE,7,19067,45-49,EXECUTIVE/MANAGERIAL
5078,5079,MALE,4,70003,25-34,COLLEGE/GRAD STUDENT
5079,5080,FEMALE,12,95472,50-55,PROGRAMMER
5080,5081,FEMALE,4,19102,18-24,COLLEGE/GRAD STUDENT
5081,5082,MALE,1,23185,35-44,ACADEMIC/EDUCATOR
5082,5083,MALE,4,16803,25-34,COLLEGE/GRAD STUDENT
5083,5084,MALE,4,10013,18-24,COLLEGE/GRAD STUDENT
5084,5085,MALE,17,75225,56+,TECHNICIAN/ENGINEER
5085,5086,MALE,1,23462,25-34,ACADEMIC/EDUCATOR
5086,5087,FEMALE,6,19102,25-34,DOCTOR/HEALTH CARE
5087,5088,MALE,17,38111,25-34,TECHNICIAN/ENGINEER
5088,5089,FEMALE,16,77027,35-44,SELF-EMPLOYED
5089,5090,FEMALE,19,75069,35-44,UNEMPLOYED
5090,5091,MALE,17,19810,25-34,TECHNICIAN/ENGINEER
5091,5092,MALE,14,18954,56+,SALES/MARKETING
5092,5093,MALE,7,19047,50-55,EXECUTIVE/MANAGERIAL
5093,5094,MALE,10,67206,18-24,K-12 STUDENT
5094,5095,FEMALE,1,23508,35-44,ACADEMIC/EDUCATOR
5095,5096,MALE,11,75206,25-34,LAWYER
5096,5097,MALE,16,19131,56+,SELF-EMPLOYED
5097,5098,MALE,7,19380,50-55,EXECUTIVE/MANAGERIAL
5098,5099,MALE,0,02780,18-24,OTHER OR NOT SPECIFIED
5099,5100,MALE,6,193122042,50-55,DOCTOR/HEALTH CARE
5100,5101,MALE,0,90069,25-34,OTHER OR NOT SPECIFIED
5101,5102,MALE,12,90240,25-34,PROGRAMMER
5102,5103,FEMALE,16,78222,35-44,SELF-EMPLOYED
5103,5104,MALE,20,19108,35-44,WRITER
5104,5105,MALE,7,18977,50-55,EXECUTIVE/MANAGERIAL
5105,5106,FEMALE,1,19348,35-44,ACADEMIC/EDUCATOR
5106,5107,FEMALE,0,08081,45-49,OTHER OR NOT SPECIFIED
5107,5108,FEMALE,9,93940,25-34,HOMEMAKER
5108,5109,FEMALE,6,19802,45-49,DOCTOR/HEALTH CARE
5109,5110,MALE,15,78250,35-44,SCIENTIST
5110,5111,MALE,2,78006,35-44,ARTIST
5111,5112,MALE,13,89128,35-44,RETIRED
5112,5113,MALE,0,55408,25-34,OTHER OR NOT SPECIFIED
5113,5114,FEMALE,10,22932,UNDER 18,K-12 STUDENT
5114,5115,MALE,12,02143,56+,PROGRAMMER
5115,5116,MALE,6,95521,35-44,DOCTOR/HEALTH CARE
5116,5117,FEMALE,0,70118,25-34,OTHER OR NOT SPECIFIED
5117,5118,MALE,10,95123,UNDER 18,K-12 STUDENT
5118,5119,FEMALE,0,10011,25-34,OTHER OR NOT SPECIFIED
5119,5120,MALE,7,80302,50-55,EXECUTIVE/MANAGERIAL
5120,5121,MALE,7,91608,25-34,EXECUTIVE/MANAGERIAL
5121,5122,MALE,0,20009,25-34,OTHER OR NOT SPECIFIED
5122,5123,MALE,12,34761,50-55,PROGRAMMER
5123,5124,MALE,2,20818,35-44,ARTIST
5124,5125,MALE,0,10016,45-49,OTHER OR NOT SPECIFIED
5125,5126,MALE,11,02453,25-34,LAWYER
5126,5127,MALE,5,98502,45-49,CUSTOMER SERVICE
5127,5128,MALE,7,94709,50-55,EXECUTIVE/MANAGERIAL
5128,5129,MALE,17,40515,45-49,TECHNICIAN/ENGINEER
5129,5130,FEMALE,1,33149,50-55,ACADEMIC/EDUCATOR
5130,5131,FEMALE,1,77707,25-34,ACADEMIC/EDUCATOR
5131,5132,MALE,7,77565,35-44,EXECUTIVE/MANAGERIAL
5132,5133,MALE,11,10028,18-24,LAWYER
5133,5134,MALE,17,95014,25-34,TECHNICIAN/ENGINEER
5134,5135,MALE,7,64055,35-44,EXECUTIVE/MANAGERIAL
5135,5136,MALE,12,91106,25-34,PROGRAMMER
5136,5137,MALE,18,65265,18-24,TRADESMAN/CRAFTSMAN
5137,5138,MALE,17,35205,25-34,TECHNICIAN/ENGINEER
5138,5139,MALE,16,12866,50-55,SELF-EMPLOYED
5139,5140,MALE,6,35205,25-34,DOCTOR/HEALTH CARE
5140,5141,MALE,17,55423,18-24,TECHNICIAN/ENGINEER
5141,5142,MALE,1,92101,25-34,ACADEMIC/EDUCATOR
5142,5143,MALE,4,44502,18-24,COLLEGE/GRAD STUDENT
5143,5144,FEMALE,0,66762,50-55,OTHER OR NOT SPECIFIED
5144,5145,MALE,7,77565-2332,35-44,EXECUTIVE/MANAGERIAL
5145,5146,MALE,1,04240,56+,ACADEMIC/EDUCATOR
5146,5147,MALE,0,48314,18-24,OTHER OR NOT SPECIFIED
5147,5148,MALE,20,98101,25-34,WRITER
5148,5149,MALE,1,10012,35-44,ACADEMIC/EDUCATOR
5149,5150,MALE,3,98034,25-34,CLERICAL/ADMIN
5150,5151,MALE,19,30662,18-24,UNEMPLOYED
5151,5152,FEMALE,4,44406,25-34,COLLEGE/GRAD STUDENT
5152,5153,MALE,7,60046,25-34,EXECUTIVE/MANAGERIAL
5153,5154,MALE,16,20007,25-34,SELF-EMPLOYED
5154,5155,MALE,16,33301,25-34,SELF-EMPLOYED
5155,5156,MALE,14,10024,18-24,SALES/MARKETING
5156,5157,MALE,1,74012,35-44,ACADEMIC/EDUCATOR
5157,5158,FEMALE,4,44509,18-24,COLLEGE/GRAD STUDENT
5158,5159,MALE,7,37027,35-44,EXECUTIVE/MANAGERIAL
5159,5160,FEMALE,4,90066,18-24,COLLEGE/GRAD STUDENT
5160,5161,MALE,4,30052,25-34,COLLEGE/GRAD STUDENT
5161,5162,MALE,17,94043,25-34,TECHNICIAN/ENGINEER
5162,5163,MALE,6,53216,45-49,DOCTOR/HEALTH CARE
5163,5164,FEMALE,17,91107,35-44,TECHNICIAN/ENGINEER
5164,5165,MALE,6,91103,35-44,DOCTOR/HEALTH CARE
5165,5166,MALE,6,42420,50-55,DOCTOR/HEALTH CARE
5166,5167,MALE,15,06114,18-24,SCIENTIST
5167,5168,MALE,7,01720,35-44,EXECUTIVE/MANAGERIAL
5168,5169,FEMALE,4,53562,50-55,COLLEGE/GRAD STUDENT
5169,5170,MALE,4,63141,18-24,COLLEGE/GRAD STUDENT
5170,5171,MALE,17,92009,56+,TECHNICIAN/ENGINEER
5171,5172,FEMALE,11,05602,35-44,LAWYER
5172,5173,MALE,10,60423,UNDER 18,K-12 STUDENT
5173,5174,MALE,1,45208,45-49,ACADEMIC/EDUCATOR
5174,5175,FEMALE,9,33445,35-44,HOMEMAKER
5175,5176,MALE,10,60423,UNDER 18,K-12 STUDENT
5176,5177,MALE,14,30005,45-49,SALES/MARKETING
5177,5178,MALE,0,45420,50-55,OTHER OR NOT SPECIFIED
5178,5179,MALE,12,94110,25-34,PROGRAMMER
5179,5180,MALE,11,85044,35-44,LAWYER
5180,5181,MALE,7,19003,25-34,EXECUTIVE/MANAGERIAL
5181,5182,FEMALE,7,55441,35-44,EXECUTIVE/MANAGERIAL
5182,5183,FEMALE,20,45202,18-24,WRITER
5183,5184,MALE,20,67212,18-24,WRITER
5184,5185,FEMALE,4,44485,35-44,COLLEGE/GRAD STUDENT
5185,5186,MALE,12,96555,35-44,PROGRAMMER
5186,5187,MALE,16,06510,18-24,SELF-EMPLOYED
5187,5188,FEMALE,9,44406,35-44,HOMEMAKER
5188,5189,FEMALE,7,80304,45-49,EXECUTIVE/MANAGERIAL
5189,5190,FEMALE,0,85024,35-44,OTHER OR NOT SPECIFIED
5190,5191,FEMALE,4,55455,25-34,COLLEGE/GRAD STUDENT
5191,5192,MALE,7,80303,25-34,EXECUTIVE/MANAGERIAL
5192,5193,MALE,12,14619,35-44,PROGRAMMER
5193,5194,MALE,7,55409,25-34,EXECUTIVE/MANAGERIAL
5194,5195,MALE,7,80304,35-44,EXECUTIVE/MANAGERIAL
5195,5196,MALE,7,20814,56+,EXECUTIVE/MANAGERIAL
5196,5197,FEMALE,3,75001,56+,CLERICAL/ADMIN
5197,5198,FEMALE,4,55118,18-24,COLLEGE/GRAD STUDENT
5198,5199,FEMALE,1,35243,25-34,ACADEMIC/EDUCATOR
5199,5200,FEMALE,15,43065,35-44,SCIENTIST
5200,5201,MALE,7,95376,50-55,EXECUTIVE/MANAGERIAL
5201,5202,MALE,4,02871,18-24,COLLEGE/GRAD STUDENT
5202,5203,FEMALE,6,01545,45-49,DOCTOR/HEALTH CARE
5203,5204,MALE,13,56342,50-55,RETIRED
5204,5205,MALE,1,02908,25-34,ACADEMIC/EDUCATOR
5205,5206,MALE,7,91302,35-44,EXECUTIVE/MANAGERIAL
5206,5207,MALE,0,98102,25-34,OTHER OR NOT SPECIFIED
5207,5208,MALE,4,55455,25-34,COLLEGE/GRAD STUDENT
5208,5209,MALE,1,46077,50-55,ACADEMIC/EDUCATOR
5209,5210,FEMALE,17,60618,35-44,TECHNICIAN/ENGINEER
5210,5211,MALE,1,40214,25-34,ACADEMIC/EDUCATOR
5211,5212,MALE,2,90025,18-24,ARTIST
5212,5213,MALE,0,31211,18-24,OTHER OR NOT SPECIFIED
5213,5214,FEMALE,9,07452,35-44,HOMEMAKER
5214,5215,FEMALE,6,91941,56+,DOCTOR/HEALTH CARE
5215,5216,MALE,2,81291,18-24,ARTIST
5216,5217,MALE,17,01060,25-34,TECHNICIAN/ENGINEER
5217,5218,MALE,0,89129,18-24,OTHER OR NOT SPECIFIED
5218,5219,MALE,4,94706,18-24,COLLEGE/GRAD STUDENT
5219,5220,MALE,7,91436,25-34,EXECUTIVE/MANAGERIAL
5220,5221,FEMALE,1,96734,56+,ACADEMIC/EDUCATOR
5221,5222,MALE,12,94501,25-34,PROGRAMMER
5222,5223,MALE,10,11361,56+,K-12 STUDENT
5223,5224,MALE,1,10016,35-44,ACADEMIC/EDUCATOR
5224,5225,MALE,4,55120,18-24,COLLEGE/GRAD STUDENT
5225,5226,MALE,0,98122,35-44,OTHER OR NOT SPECIFIED
5226,5227,MALE,10,64050,18-24,K-12 STUDENT
5227,5228,MALE,0,75070,UNDER 18,OTHER OR NOT SPECIFIED
5228,5229,MALE,0,60173,25-34,OTHER OR NOT SPECIFIED
5229,5230,MALE,12,91104,25-34,PROGRAMMER
5230,5231,MALE,7,92506,35-44,EXECUTIVE/MANAGERIAL
5231,5232,MALE,4,14607,25-34,COLLEGE/GRAD STUDENT
5232,5233,MALE,5,97213,25-34,CUSTOMER SERVICE
5233,5234,FEMALE,0,60657,25-34,OTHER OR NOT SPECIFIED
5234,5235,MALE,4,14607,25-34,COLLEGE/GRAD STUDENT
5235,5236,MALE,14,46268,25-34,SALES/MARKETING
5236,5237,MALE,7,55441,25-34,EXECUTIVE/MANAGERIAL
5237,5238,FEMALE,16,07462,50-55,SELF-EMPLOYED
5238,5239,MALE,7,07043,35-44,EXECUTIVE/MANAGERIAL
5239,5240,FEMALE,0,94104,25-34,OTHER OR NOT SPECIFIED
5240,5241,FEMALE,4,02138,25-34,COLLEGE/GRAD STUDENT
5241,5242,MALE,1,14608,25-34,ACADEMIC/EDUCATOR
5242,5243,MALE,10,54220,UNDER 18,K-12 STUDENT
5243,5244,MALE,4,01095,18-24,COLLEGE/GRAD STUDENT
5244,5245,FEMALE,1,27615,45-49,ACADEMIC/EDUCATOR
5245,5246,FEMALE,0,64030,18-24,OTHER OR NOT SPECIFIED
5246,5247,FEMALE,10,01915,UNDER 18,K-12 STUDENT
5247,5248,FEMALE,14,22206,45-49,SALES/MARKETING
5248,5249,FEMALE,14,75006,45-49,SALES/MARKETING
5249,5250,MALE,6,01545,50-55,DOCTOR/HEALTH CARE
5250,5251,FEMALE,17,97330,25-34,TECHNICIAN/ENGINEER
5251,5252,MALE,20,60622,25-34,WRITER
5252,5253,FEMALE,13,02838,56+,RETIRED
5253,5254,MALE,4,32606,18-24,COLLEGE/GRAD STUDENT
5254,5255,MALE,10,55305,UNDER 18,K-12 STUDENT
5255,5256,MALE,16,30269,25-34,SELF-EMPLOYED
5256,5257,FEMALE,2,10019,25-34,ARTIST
5257,5258,MALE,4,58369,35-44,COLLEGE/GRAD STUDENT
5258,5259,MALE,6,94404,25-34,DOCTOR/HEALTH CARE
5259,5260,MALE,7,78705,35-44,EXECUTIVE/MANAGERIAL
5260,5261,MALE,12,10025,35-44,PROGRAMMER
5261,5262,FEMALE,14,46220,25-34,SALES/MARKETING
5262,5263,MALE,7,40601,35-44,EXECUTIVE/MANAGERIAL
5263,5264,MALE,4,15217,18-24,COLLEGE/GRAD STUDENT
5264,5265,MALE,1,97405,45-49,ACADEMIC/EDUCATOR
5265,5266,MALE,1,42718,35-44,ACADEMIC/EDUCATOR
5266,5267,MALE,7,20191,35-44,EXECUTIVE/MANAGERIAL
5267,5268,FEMALE,2,68502,25-34,ARTIST
5268,5269,MALE,0,37211,18-24,OTHER OR NOT SPECIFIED
5269,5270,MALE,12,87571,25-34,PROGRAMMER
5270,5271,FEMALE,0,94110,25-34,OTHER OR NOT SPECIFIED
5271,5272,MALE,7,90210,25-34,EXECUTIVE/MANAGERIAL
5272,5273,MALE,20,91030,56+,WRITER
5273,5274,MALE,0,60611,25-34,OTHER OR NOT SPECIFIED
5274,5275,MALE,17,60611,25-34,TECHNICIAN/ENGINEER
5275,5276,FEMALE,4,91740,25-34,COLLEGE/GRAD STUDENT
5276,5277,MALE,20,91740,25-34,WRITER
5277,5278,FEMALE,7,55122,25-34,EXECUTIVE/MANAGERIAL
5278,5279,FEMALE,14,55418,25-34,SALES/MARKETING
5279,5280,MALE,4,12604,18-24,COLLEGE/GRAD STUDENT
5280,5281,MALE,2,90210,25-34,ARTIST
5281,5282,FEMALE,4,63146,18-24,COLLEGE/GRAD STUDENT
5282,5283,MALE,2,63138,18-24,ARTIST
5283,5284,MALE,16,55426,25-34,SELF-EMPLOYED
5284,5285,MALE,4,55410,18-24,COLLEGE/GRAD STUDENT
5285,5286,MALE,16,97068,45-49,SELF-EMPLOYED
5286,5287,MALE,8,85203,25-34,FARMER
5287,5288,MALE,13,94114,56+,RETIRED
5288,5289,MALE,2,94102,45-49,ARTIST
5289,5290,FEMALE,4,60613,18-24,COLLEGE/GRAD STUDENT
5290,5291,MALE,1,44406,45-49,ACADEMIC/EDUCATOR
5291,5292,MALE,0,97401,25-34,OTHER OR NOT SPECIFIED
5292,5293,MALE,12,95030,25-34,PROGRAMMER
5293,5294,MALE,2,60626,25-34,ARTIST
5294,5295,MALE,7,55124,35-44,EXECUTIVE/MANAGERIAL
5295,5296,FEMALE,0,27245,UNDER 18,OTHER OR NOT SPECIFIED
5296,5297,MALE,12,19067,25-34,PROGRAMMER
5297,5298,MALE,17,55126,35-44,TECHNICIAN/ENGINEER
5298,5299,MALE,2,43202,25-34,ARTIST
5299,5300,MALE,20,94111,25-34,WRITER
5300,5301,MALE,17,00693,25-34,TECHNICIAN/ENGINEER
5301,5302,FEMALE,10,02332,UNDER 18,K-12 STUDENT
5302,5303,FEMALE,6,45504,56+,DOCTOR/HEALTH CARE
5303,5304,FEMALE,9,55410,35-44,HOMEMAKER
5304,5305,FEMALE,4,95602,18-24,COLLEGE/GRAD STUDENT
5305,5306,FEMALE,17,92121,25-34,TECHNICIAN/ENGINEER
5306,5307,MALE,5,85281,25-34,CUSTOMER SERVICE
5307,5308,MALE,7,27410,56+,EXECUTIVE/MANAGERIAL
5308,5309,MALE,0,02478,25-34,OTHER OR NOT SPECIFIED
5309,5310,FEMALE,1,60605,56+,ACADEMIC/EDUCATOR
5310,5311,MALE,0,62025-8000,50-55,OTHER OR NOT SPECIFIED
5311,5312,MALE,1,10463,25-34,ACADEMIC/EDUCATOR
5312,5313,MALE,0,55406,56+,OTHER OR NOT SPECIFIED
5313,5314,FEMALE,0,94107,25-34,OTHER OR NOT SPECIFIED
5314,5315,MALE,12,22903,25-34,PROGRAMMER
5315,5316,MALE,4,55104,18-24,COLLEGE/GRAD STUDENT
5316,5317,FEMALE,0,02138,25-34,OTHER OR NOT SPECIFIED
5317,5318,MALE,17,98122,18-24,TECHNICIAN/ENGINEER
5318,5319,MALE,17,94941,18-24,TECHNICIAN/ENGINEER
5319,5320,FEMALE,5,43201,18-24,CUSTOMER SERVICE
5320,5321,MALE,4,02457,25-34,COLLEGE/GRAD STUDENT
5321,5322,MALE,17,97330,35-44,TECHNICIAN/ENGINEER
5322,5323,MALE,20,94122,25-34,WRITER
5323,5324,MALE,7,02150,25-34,EXECUTIVE/MANAGERIAL
5324,5325,FEMALE,7,86001,50-55,EXECUTIVE/MANAGERIAL
5325,5326,MALE,2,55408,25-34,ARTIST
5326,5327,MALE,7,55408,25-34,EXECUTIVE/MANAGERIAL
5327,5328,FEMALE,4,91740,25-34,COLLEGE/GRAD STUDENT
5328,5329,FEMALE,5,91773,25-34,CUSTOMER SERVICE
5329,5330,FEMALE,0,19143,25-34,OTHER OR NOT SPECIFIED
5330,5331,MALE,14,06880,35-44,SALES/MARKETING
5331,5332,MALE,4,30332,18-24,COLLEGE/GRAD STUDENT
5332,5333,FEMALE,7,02332,25-34,EXECUTIVE/MANAGERIAL
5333,5334,FEMALE,13,46140,56+,RETIRED
5334,5335,MALE,14,75093,25-34,SALES/MARKETING
5335,5336,MALE,7,75041,56+,EXECUTIVE/MANAGERIAL
5336,5337,FEMALE,3,02725-1010,35-44,CLERICAL/ADMIN
5337,5338,MALE,17,27609,25-34,TECHNICIAN/ENGINEER
5338,5339,MALE,17,60193,18-24,TECHNICIAN/ENGINEER
5339,5340,FEMALE,3,95032,50-55,CLERICAL/ADMIN
5340,5341,FEMALE,3,85018,25-34,CLERICAL/ADMIN
5341,5342,FEMALE,7,22039,35-44,EXECUTIVE/MANAGERIAL
5342,5343,FEMALE,9,60201,25-34,HOMEMAKER
5343,5344,FEMALE,1,98177,50-55,ACADEMIC/EDUCATOR
5344,5345,FEMALE,17,80003,25-34,TECHNICIAN/ENGINEER
5345,5346,FEMALE,3,97330,25-34,CLERICAL/ADMIN
5346,5347,MALE,6,53705,25-34,DOCTOR/HEALTH CARE
5347,5348,MALE,5,55414,18-24,CUSTOMER SERVICE
5348,5349,FEMALE,2,97424,50-55,ARTIST
5349,5350,MALE,5,55344,18-24,CUSTOMER SERVICE
5350,5351,FEMALE,1,85259,45-49,ACADEMIC/EDUCATOR
5351,5352,FEMALE,5,55306,35-44,CUSTOMER SERVICE
5352,5353,MALE,6,77030,25-34,DOCTOR/HEALTH CARE
5353,5354,FEMALE,3,78759,45-49,CLERICAL/ADMIN
5354,5355,MALE,0,78232,56+,OTHER OR NOT SPECIFIED
5355,5356,MALE,0,78703,45-49,OTHER OR NOT SPECIFIED
5356,5357,FEMALE,20,60123,18-24,WRITER
5357,5358,MALE,7,10625,35-44,EXECUTIVE/MANAGERIAL
5358,5359,MALE,16,27705,18-24,SELF-EMPLOYED
5359,5360,MALE,12,43650,18-24,PROGRAMMER
5360,5361,FEMALE,16,92026,50-55,SELF-EMPLOYED
5361,5362,MALE,13,63130,35-44,RETIRED
5362,5363,MALE,13,30673,56+,RETIRED
5363,5364,FEMALE,3,55408,25-34,CLERICAL/ADMIN
5364,5365,MALE,12,90250,18-24,PROGRAMMER
5365,5366,MALE,12,90045,18-24,PROGRAMMER
5366,5367,MALE,4,55344,18-24,COLLEGE/GRAD STUDENT
5367,5368,FEMALE,17,20120,25-34,TECHNICIAN/ENGINEER
5368,5369,MALE,15,02139,25-34,SCIENTIST
5369,5370,MALE,12,98074,25-34,PROGRAMMER
5370,5371,MALE,11,55408,25-34,LAWYER
5371,5372,MALE,4,10549,25-34,COLLEGE/GRAD STUDENT
5372,5373,MALE,12,55112,18-24,PROGRAMMER
5373,5374,MALE,7,38018,35-44,EXECUTIVE/MANAGERIAL
5374,5375,MALE,0,02131,25-34,OTHER OR NOT SPECIFIED
5375,5376,MALE,17,94538,25-34,TECHNICIAN/ENGINEER
5376,5377,FEMALE,3,10017,18-24,CLERICAL/ADMIN
5377,5378,MALE,18,10463,35-44,TRADESMAN/CRAFTSMAN
5378,5379,MALE,7,84095,25-34,EXECUTIVE/MANAGERIAL
5379,5380,MALE,4,01125,18-24,COLLEGE/GRAD STUDENT
5380,5381,MALE,14,10009,25-34,SALES/MARKETING
5381,5382,MALE,4,07461,18-24,COLLEGE/GRAD STUDENT
5382,5383,MALE,1,55430,35-44,ACADEMIC/EDUCATOR
5383,5384,FEMALE,3,94117,25-34,CLERICAL/ADMIN
5384,5385,MALE,12,85226,25-34,PROGRAMMER
5385,5386,MALE,14,60045,25-34,SALES/MARKETING
5386,5387,FEMALE,1,45056,25-34,ACADEMIC/EDUCATOR
5387,5388,FEMALE,4,10580,18-24,COLLEGE/GRAD STUDENT
5388,5389,MALE,7,01905,45-49,EXECUTIVE/MANAGERIAL
5389,5390,MALE,0,78130,UNDER 18,OTHER OR NOT SPECIFIED
5390,5391,MALE,7,10016,25-34,EXECUTIVE/MANAGERIAL
5391,5392,MALE,1,98112,50-55,ACADEMIC/EDUCATOR
5392,5393,MALE,7,10471,35-44,EXECUTIVE/MANAGERIAL
5393,5394,MALE,0,60618,18-24,OTHER OR NOT SPECIFIED
5394,5395,MALE,1,13224,50-55,ACADEMIC/EDUCATOR
5395,5396,MALE,6,89118,25-34,DOCTOR/HEALTH CARE
5396,5397,MALE,0,60451,18-24,OTHER OR NOT SPECIFIED
5397,5398,MALE,17,71301,56+,TECHNICIAN/ENGINEER
5398,5399,MALE,1,12553,25-34,ACADEMIC/EDUCATOR
5399,5400,FEMALE,4,30010,18-24,COLLEGE/GRAD STUDENT
5400,5401,FEMALE,1,20003,18-24,ACADEMIC/EDUCATOR
5401,5402,FEMALE,0,30102,25-34,OTHER OR NOT SPECIFIED
5402,5403,MALE,10,59801,UNDER 18,K-12 STUDENT
5403,5404,MALE,0,30068,25-34,OTHER OR NOT SPECIFIED
5404,5405,FEMALE,7,12866,50-55,EXECUTIVE/MANAGERIAL
5405,5406,FEMALE,0,49504,35-44,OTHER OR NOT SPECIFIED
5406,5407,FEMALE,17,30096,35-44,TECHNICIAN/ENGINEER
5407,5408,MALE,20,11230-1710,25-34,WRITER
5408,5409,MALE,1,60091,45-49,ACADEMIC/EDUCATOR
5409,5410,FEMALE,2,21212,45-49,ARTIST
5410,5411,FEMALE,19,14850,UNDER 18,UNEMPLOYED
5411,5412,MALE,12,97330,25-34,PROGRAMMER
5412,5413,MALE,1,59801,35-44,ACADEMIC/EDUCATOR
5413,5414,MALE,10,07652,UNDER 18,K-12 STUDENT
5414,5415,FEMALE,7,03862,25-34,EXECUTIVE/MANAGERIAL
5415,5416,FEMALE,5,01801,25-34,CUSTOMER SERVICE
5416,5417,MALE,17,19030,18-24,TECHNICIAN/ENGINEER
5417,5418,FEMALE,0,53589,25-34,OTHER OR NOT SPECIFIED
5418,5419,FEMALE,12,05055,18-24,PROGRAMMER
5419,5420,FEMALE,19,14850,UNDER 18,UNEMPLOYED
5420,5421,MALE,17,22030,35-44,TECHNICIAN/ENGINEER
5421,5422,MALE,7,94114,50-55,EXECUTIVE/MANAGERIAL
5422,5423,FEMALE,5,60714,50-55,CUSTOMER SERVICE
5423,5424,FEMALE,2,80012,35-44,ARTIST
5424,5425,MALE,4,53211,18-24,COLLEGE/GRAD STUDENT
5425,5426,MALE,14,95821,25-34,SALES/MARKETING
5426,5427,MALE,19,11201,35-44,UNEMPLOYED
5427,5428,FEMALE,6,28412,25-34,DOCTOR/HEALTH CARE
5428,5429,FEMALE,1,02460,25-34,ACADEMIC/EDUCATOR
5429,5430,FEMALE,1,26505,45-49,ACADEMIC/EDUCATOR
5430,5431,MALE,1,19026,56+,ACADEMIC/EDUCATOR
5431,5432,MALE,13,01742,56+,RETIRED
5432,5433,FEMALE,17,45014,35-44,TECHNICIAN/ENGINEER
5433,5434,FEMALE,7,60618,25-34,EXECUTIVE/MANAGERIAL
5434,5435,MALE,18,02557,45-49,TRADESMAN/CRAFTSMAN
5435,5436,MALE,4,90024,18-24,COLLEGE/GRAD STUDENT
5436,5437,MALE,11,55426,25-34,LAWYER
5437,5438,MALE,14,60048,25-34,SALES/MARKETING
5438,5439,MALE,13,19119,56+,RETIRED
5439,5440,FEMALE,2,37923,45-49,ARTIST
5440,5441,MALE,7,95762,50-55,EXECUTIVE/MANAGERIAL
5441,5442,MALE,7,63110,25-34,EXECUTIVE/MANAGERIAL
5442,5443,MALE,12,01915,25-34,PROGRAMMER
5443,5444,FEMALE,4,55449,18-24,COLLEGE/GRAD STUDENT
5444,5445,MALE,0,43223,25-34,OTHER OR NOT SPECIFIED
5445,5446,FEMALE,1,65203,50-55,ACADEMIC/EDUCATOR
5446,5447,MALE,2,60626,45-49,ARTIST
5447,5448,MALE,19,60626,45-49,UNEMPLOYED
5448,5449,MALE,12,01702,18-24,PROGRAMMER
5449,5450,MALE,12,02143,18-24,PROGRAMMER
5450,5451,FEMALE,1,98115,25-34,ACADEMIC/EDUCATOR
5451,5452,MALE,6,10011,35-44,DOCTOR/HEALTH CARE
5452,5453,MALE,4,30305,18-24,COLLEGE/GRAD STUDENT
5453,5454,MALE,7,10001,35-44,EXECUTIVE/MANAGERIAL
5454,5455,FEMALE,17,55449,18-24,TECHNICIAN/ENGINEER
5455,5456,MALE,1,32312,35-44,ACADEMIC/EDUCATOR
5456,5457,MALE,12,55405,18-24,PROGRAMMER
5457,5458,FEMALE,2,98102,18-24,ARTIST
5458,5459,FEMALE,10,99016,UNDER 18,K-12 STUDENT
