,movie_id,title,genres
3158,3227,"NOT LOVE, JUST FRENZY (MÁS QUE AMOR, FRENESÍ) (1996)",THRILLER
3159,3228,WIREY SPINDELL (1999),COMEDY
3160,3229,ANOTHER MAN'S POISON (1952),CRIME
3160,3229,ANOTHER MAN'S POISON (1952),DRAMA
3161,3230,"ODESSA FILE, THE (1974)",THRILLER
3162,3231,"SAPHEAD, THE (1920)",COMEDY
3163,3232,SEVEN CHANCES (1925),COMEDY
3164,3233,SMASHING TIME (1967),COMEDY
3165,3234,TRAIN RIDE TO HOLLYWOOD (1978),COMEDY
3166,3235,WHERE THE BUFFALO ROAM (1980),COMEDY
3167,3236,ZACHARIAH (1971),WESTERN
3168,3237,KESTREL'S EYE (FALKENS ÖGA) (1998),DOCUMENTARY
3169,3238,EYE OF THE BEHOLDER (1999),THRILLER
3170,3239,ISN'T SHE GREAT? (2000),COMEDY
3171,3240,"BIG TEASE, THE (1999)",COMEDY
3172,3241,"CUP, THE (PHÖRPA) (1999)",COMEDY
3173,3242,SANTITOS (1997),COMEDY
3174,3243,ENCINO MAN (1992),COMEDY
3175,3244,"GOODBYE GIRL, THE (1977)",COMEDY
3175,3244,"GOODBYE GIRL, THE (1977)",ROMANCE
3176,3245,I AM CUBA (SOY CUBA/YA KUBA) (1964),DRAMA
3177,3246,MALCOLM X (1992),DRAMA
3178,3247,SISTER ACT (1992),COMEDY
3178,3247,SISTER ACT (1992),CRIME
3179,3248,SISTER ACT 2: BACK IN THE HABIT (1993),COMEDY
3180,3249,"HAND THAT ROCKS THE CRADLE, THE (1992)",THRILLER
3181,3250,ALIVE (1993),DRAMA
3182,3251,AGNES OF GOD (1985),DRAMA
3182,3251,AGNES OF GOD (1985),MYSTERY
3183,3252,SCENT OF A WOMAN (1992),DRAMA
3184,3253,WAYNE'S WORLD (1992),COMEDY
3185,3254,WAYNE'S WORLD 2 (1993),COMEDY
3186,3255,"LEAGUE OF THEIR OWN, A (1992)",COMEDY
3186,3255,"LEAGUE OF THEIR OWN, A (1992)",DRAMA
3187,3256,PATRIOT GAMES (1992),ACTION
3187,3256,PATRIOT GAMES (1992),THRILLER
3188,3257,"BODYGUARD, THE (1992)",ACTION
3188,3257,"BODYGUARD, THE (1992)",DRAMA
3188,3257,"BODYGUARD, THE (1992)",ROMANCE
3188,3257,"BODYGUARD, THE (1992)",THRILLER
3189,3258,DEATH BECOMES HER (1992),COMEDY
3190,3259,FAR AND AWAY (1992),DRAMA
3190,3259,FAR AND AWAY (1992),ROMANCE
3191,3260,HOWARDS END (1992),DRAMA
3192,3261,SINGLES (1992),COMEDY
3192,3261,SINGLES (1992),DRAMA
3192,3261,SINGLES (1992),ROMANCE
3193,3262,TWIN PEAKS: FIRE WALK WITH ME (1992),DRAMA
3193,3262,TWIN PEAKS: FIRE WALK WITH ME (1992),MYSTERY
3194,3263,WHITE MEN CAN'T JUMP (1992),COMEDY
3195,3264,BUFFY THE VAMPIRE SLAYER (1992),COMEDY
3195,3264,BUFFY THE VAMPIRE SLAYER (1992),HORROR
3196,3265,HARD-BOILED (LASHOU SHENTAN) (1992),ACTION
3196,3265,HARD-BOILED (LASHOU SHENTAN) (1992),CRIME
3197,3266,MAN BITES DOG (C'EST ARRIVÉ PRÈS DE CHEZ VOUS) (1992),ACTION
3197,3266,MAN BITES DOG (C'EST ARRIVÉ PRÈS DE CHEZ VOUS) (1992),COMEDY
3197,3266,MAN BITES DOG (C'EST ARRIVÉ PRÈS DE CHEZ VOUS) (1992),CRIME
3197,3266,MAN BITES DOG (C'EST ARRIVÉ PRÈS DE CHEZ VOUS) (1992),DRAMA
3198,3267,"MARIACHI, EL (1992)",ACTION
3198,3267,"MARIACHI, EL (1992)",THRILLER
3199,3268,STOP! OR MY MOM WILL SHOOT (1992),ACTION
3199,3268,STOP! OR MY MOM WILL SHOOT (1992),COMEDY
3200,3269,FOREVER YOUNG (1992),ADVENTURE
3200,3269,FOREVER YOUNG (1992),ROMANCE
3200,3269,FOREVER YOUNG (1992),SCI-FI
3201,3270,"CUTTING EDGE, THE (1992)",DRAMA
3202,3271,OF MICE AND MEN (1992),DRAMA
3203,3272,BAD LIEUTENANT (1992),CRIME
3203,3272,BAD LIEUTENANT (1992),DRAMA
3204,3273,SCREAM 3 (2000),HORROR
3204,3273,SCREAM 3 (2000),MYSTERY
3204,3273,SCREAM 3 (2000),THRILLER
3205,3274,SINGLE WHITE FEMALE (1992),ACTION
3206,3275,"BOONDOCK SAINTS, THE (1999)",ACTION
3206,3275,"BOONDOCK SAINTS, THE (1999)",COMEDY
3207,3276,GUN SHY (2000),COMEDY
3208,3277,BELOVED/FRIEND (AMIGO/AMADO) (1999),DRAMA
3209,3278,GENDERNAUTS (1999),DOCUMENTARY
3210,3279,KNOCKOUT (1999),ACTION
3210,3279,KNOCKOUT (1999),ADVENTURE
3211,3280,"BABY, THE (1973)",HORROR
3212,3281,"BRANDON TEENA STORY, THE (1998)",DOCUMENTARY
3213,3282,DIFFERENT FOR GIRLS (1996),COMEDY
3214,3283,MINNIE AND MOSKOWITZ (1971),ACTION
3215,3284,THEY MIGHT BE GIANTS (1971),COMEDY
3215,3284,THEY MIGHT BE GIANTS (1971),ROMANCE
3216,3285,"BEACH, THE (2000)",ADVENTURE
3216,3285,"BEACH, THE (2000)",DRAMA
3217,3286,SNOW DAY (2000),COMEDY
3218,3287,"TIGGER MOVIE, THE (2000)",ANIMATION
3218,3287,"TIGGER MOVIE, THE (2000)",CHILDREN'S
3219,3288,COTTON MARY (1999),DRAMA
3220,3289,NOT ONE LESS (YI GE DOU BU NENG SHAO) (1999),DRAMA
3221,3290,SOFT TOILET SEATS (1999),COMEDY
3222,3291,TROIS (2000),THRILLER
3223,3292,"BIG COMBO, THE (1955)",FILM-NOIR
3224,3293,CONCEIVING ADA (1997),DRAMA
3224,3293,CONCEIVING ADA (1997),SCI-FI
3225,3294,EATEN ALIVE (1976),HORROR
3226,3295,RAINING STONES (1993),DRAMA
3227,3296,TO SIR WITH LOVE (1967),DRAMA
3228,3297,WITH BYRD AT THE SOUTH POLE (1930),DOCUMENTARY
3229,3298,BOILER ROOM (2000),DRAMA
3230,3299,HANGING UP (2000),COMEDY
3230,3299,HANGING UP (2000),DRAMA
3231,3300,PITCH BLACK (2000),ACTION
3231,3300,PITCH BLACK (2000),SCI-FI
3232,3301,"WHOLE NINE YARDS, THE (2000)",COMEDY
3232,3301,"WHOLE NINE YARDS, THE (2000)",CRIME
3233,3302,BEAUTIFUL PEOPLE (1999),COMEDY
3234,3303,BLACK TAR HEROIN: THE DARK END OF THE STREET (1999),DOCUMENTARY
3235,3304,BLUE COLLAR (1978),CRIME
3235,3304,BLUE COLLAR (1978),DRAMA
3236,3305,BLUEBEARD (1944),FILM-NOIR
3236,3305,BLUEBEARD (1944),HORROR
3237,3306,"CIRCUS, THE (1928)",COMEDY
3238,3307,CITY LIGHTS (1931),COMEDY
3238,3307,CITY LIGHTS (1931),DRAMA
3238,3307,CITY LIGHTS (1931),ROMANCE
3239,3308,"FLAMINGO KID, THE (1984)",COMEDY
3239,3308,"FLAMINGO KID, THE (1984)",DRAMA
3240,3309,"DOG'S LIFE, A (1920)",COMEDY
3241,3310,"KID, THE (1921)",ACTION
3242,3311,"MAN FROM LARAMIE, THE (1955)",WESTERN
3243,3312,"MCCULLOCHS, THE (1975)",DRAMA
3244,3313,CLASS REUNION (1982),COMEDY
3245,3314,"BIG TREES, THE (1952)",ACTION
3245,3314,"BIG TREES, THE (1952)",DRAMA
3246,3315,HAPPY GO LOVELY (1951),MUSICAL
3247,3316,REINDEER GAMES (2000),ACTION
3247,3316,REINDEER GAMES (2000),THRILLER
3248,3317,WONDER BOYS (2000),COMEDY
3248,3317,WONDER BOYS (2000),DRAMA
3249,3318,DETERRENCE (1998),THRILLER
3250,3319,JUDY BERLIN (1999),DRAMA
3251,3320,MIFUNE (MIFUNES SIDSTE SANG) (1999),COMEDY
3251,3320,MIFUNE (MIFUNES SIDSTE SANG) (1999),ROMANCE
3252,3321,"WAITING GAME, THE (2000)",COMEDY
3253,3322,3 STRIKES (2000),COMEDY
3254,3323,CHAIN OF FOOLS (2000),COMEDY
3254,3323,CHAIN OF FOOLS (2000),CRIME
3255,3324,DROWNING MONA (2000),COMEDY
3256,3325,"NEXT BEST THING, THE (2000)",COMEDY
3256,3325,"NEXT BEST THING, THE (2000)",DRAMA
3257,3326,WHAT PLANET ARE YOU FROM? (2000),COMEDY
3257,3326,WHAT PLANET ARE YOU FROM? (2000),SCI-FI
3258,3327,BEYOND THE MAT (2000),DOCUMENTARY
3259,3328,GHOST DOG: THE WAY OF THE SAMURAI (1999),CRIME
3259,3328,GHOST DOG: THE WAY OF THE SAMURAI (1999),DRAMA
3260,3329,"YEAR MY VOICE BROKE, THE (1987)",DRAMA
3261,3330,SPLENDOR IN THE GRASS (1961),DRAMA
3262,3331,MY TUTOR (1983),DRAMA
3263,3332,"LEGEND OF LOBO, THE (1962)",ADVENTURE
3263,3332,"LEGEND OF LOBO, THE (1962)",CHILDREN'S
3264,3333,"KILLING OF SISTER GEORGE, THE (1968)",DRAMA
3265,3334,KEY LARGO (1948),CRIME
3265,3334,KEY LARGO (1948),DRAMA
3265,3334,KEY LARGO (1948),FILM-NOIR
3265,3334,KEY LARGO (1948),THRILLER
3266,3335,JAIL BAIT (1954),CRIME
3266,3335,JAIL BAIT (1954),DRAMA
3267,3336,IT HAPPENED HERE (1961),DRAMA
3268,3337,I'LL NEVER FORGET WHAT'S 'IS NAME (1967),COMEDY
3268,3337,I'LL NEVER FORGET WHAT'S 'IS NAME (1967),DRAMA
3269,3338,FOR ALL MANKIND (1989),DOCUMENTARY
3270,3339,CROSS OF IRON (1977),WAR
3271,3340,BRIDE OF THE MONSTER (1956),HORROR
3271,3340,BRIDE OF THE MONSTER (1956),SCI-FI
3272,3341,BORN YESTERDAY (1950),COMEDY
3273,3342,BIRDY (1984),DRAMA
3273,3342,BIRDY (1984),WAR
3274,3343,AND GOD CREATED WOMAN (1988),COMEDY
3274,3343,AND GOD CREATED WOMAN (1988),DRAMA
3274,3343,AND GOD CREATED WOMAN (1988),ROMANCE
3275,3344,BLOOD FEAST (1963),HORROR
3276,3345,"CHARLIE, THE LONESOME COUGAR (1967)",ADVENTURE
3276,3345,"CHARLIE, THE LONESOME COUGAR (1967)",CHILDREN'S
3277,3346,COLOR ME BLOOD RED (1965),HORROR
3278,3347,NEVER CRY WOLF (1983),DRAMA
3279,3348,"NIGHT VISITOR, THE (1970)",CRIME
3279,3348,"NIGHT VISITOR, THE (1970)",THRILLER
3280,3349,"PERILS OF PAULINE, THE (1947)",COMEDY
3281,3350,"RAISIN IN THE SUN, A (1961)",DRAMA
3282,3351,TWO THOUSAND MANIACS! (1964),HORROR
3283,3352,BROWN'S REQUIEM (1998),DRAMA
3284,3353,"CLOSER YOU GET, THE (2000)",COMEDY
3284,3353,"CLOSER YOU GET, THE (2000)",ROMANCE
3285,3354,MISSION TO MARS (2000),SCI-FI
3286,3355,"NINTH GATE, THE (2000)",THRILLER
3287,3356,CONDO PAINTING (2000),DOCUMENTARY
3288,3357,EAST-WEST (EST-OUEST) (1999),DRAMA
3288,3357,EAST-WEST (EST-OUEST) (1999),ROMANCE
3289,3358,DEFENDING YOUR LIFE (1991),COMEDY
3289,3358,DEFENDING YOUR LIFE (1991),ROMANCE
3290,3359,BREAKING AWAY (1979),DRAMA
3291,3360,HOOSIERS (1986),DRAMA
3292,3361,BULL DURHAM (1988),COMEDY
3293,3362,DOG DAY AFTERNOON (1975),COMEDY
3293,3362,DOG DAY AFTERNOON (1975),CRIME
3293,3362,DOG DAY AFTERNOON (1975),DRAMA
3294,3363,AMERICAN GRAFFITI (1973),COMEDY
3294,3363,AMERICAN GRAFFITI (1973),DRAMA
3295,3364,"ASPHALT JUNGLE, THE (1950)",CRIME
3295,3364,"ASPHALT JUNGLE, THE (1950)",FILM-NOIR
3296,3365,"SEARCHERS, THE (1956)",WESTERN
3297,3366,WHERE EAGLES DARE (1969),ACTION
3297,3366,WHERE EAGLES DARE (1969),ADVENTURE
3297,3366,WHERE EAGLES DARE (1969),WAR
3298,3367,"DEVIL'S BRIGADE, THE (1968)",WAR
3299,3368,"BIG COUNTRY, THE (1958)",ROMANCE
3299,3368,"BIG COUNTRY, THE (1958)",WESTERN
3300,3369,ANY NUMBER CAN WIN (MÉLODIE EN SOUS-SOL ) (1963),CRIME
3301,3370,BETRAYED (1988),DRAMA
3301,3370,BETRAYED (1988),THRILLER
3302,3371,BOUND FOR GLORY (1976),DRAMA
3303,3372,"BRIDGE AT REMAGEN, THE (1969)",ACTION
3303,3372,"BRIDGE AT REMAGEN, THE (1969)",WAR
3304,3373,BUCK AND THE PREACHER (1972),WESTERN
3305,3374,DAUGHTERS OF THE DUST (1992),DRAMA
3306,3375,DESTINATION MOON (1950),SCI-FI
3307,3376,"FANTASTIC NIGHT, THE (LA NUIT FANTASTIQUE) (1949)",ROMANCE
3308,3377,HANGMEN ALSO DIE (1943),DRAMA
3308,3377,HANGMEN ALSO DIE (1943),WAR
3309,3378,"OGRE, THE (DER UNHOLD) (1996)",DRAMA
3310,3379,ON THE BEACH (1959),DRAMA
3311,3380,RAILROADED! (1947),FILM-NOIR
3312,3381,SLAVES TO THE UNDERGROUND (1997),COMEDY
3312,3381,SLAVES TO THE UNDERGROUND (1997),DRAMA
3313,3382,SONG OF FREEDOM (1936),DRAMA
3314,3383,BIG FELLA (1937),DRAMA
3314,3383,BIG FELLA (1937),MUSICAL
3315,3384,"TAKING OF PELHAM ONE TWO THREE, THE (1974)",ACTION
3316,3385,VOLUNTEERS (1985),COMEDY
3317,3386,JFK (1991),DRAMA
3317,3386,JFK (1991),MYSTERY
3318,3387,WHO'S HARRY CRUMB? (1989),COMEDY
3319,3388,HARRY AND THE HENDERSONS (1987),COMEDY
3320,3389,LET'S GET HARRY (1986),ACTION
3320,3389,LET'S GET HARRY (1986),ADVENTURE
3321,3390,SHANGHAI SURPRISE (1986),ADVENTURE
3322,3391,WHO'S THAT GIRL? (1987),COMEDY
3323,3392,SHE-DEVIL (1989),COMEDY
3324,3393,DATE WITH AN ANGEL (1987),COMEDY
3324,3393,DATE WITH AN ANGEL (1987),FANTASY
3325,3394,BLIND DATE (1987),COMEDY
3325,3394,BLIND DATE (1987),ROMANCE
3326,3395,NADINE (1987),COMEDY
3327,3396,"MUPPET MOVIE, THE (1979)",CHILDREN'S
3327,3396,"MUPPET MOVIE, THE (1979)",COMEDY
3328,3397,"GREAT MUPPET CAPER, THE (1981)",CHILDREN'S
3328,3397,"GREAT MUPPET CAPER, THE (1981)",COMEDY
3329,3398,"MUPPETS TAKE MANHATTAN, THE (1984)",CHILDREN'S
3329,3398,"MUPPETS TAKE MANHATTAN, THE (1984)",COMEDY
3330,3399,SESAME STREET PRESENTS FOLLOW THAT BIRD (1985),CHILDREN'S
3330,3399,SESAME STREET PRESENTS FOLLOW THAT BIRD (1985),COMEDY
3331,3400,WE'RE BACK! A DINOSAUR'S STORY (1993),ANIMATION
3331,3400,WE'RE BACK! A DINOSAUR'S STORY (1993),CHILDREN'S
3332,3401,BABY... SECRET OF THE LOST LEGEND (1985),ADVENTURE
3332,3401,BABY... SECRET OF THE LOST LEGEND (1985),SCI-FI
3333,3402,TURTLE DIARY (1985),DRAMA
3334,3403,RAISE THE TITANIC (1980),DRAMA
3334,3403,RAISE THE TITANIC (1980),THRILLER
3335,3404,TITANIC (1953),ACTION
3335,3404,TITANIC (1953),DRAMA
3336,3405,"NIGHT TO REMEMBER, A (1958)",ACTION
3336,3405,"NIGHT TO REMEMBER, A (1958)",DRAMA
3337,3406,CAPTAIN HORATIO HORNBLOWER (1951),ACTION
3337,3406,CAPTAIN HORATIO HORNBLOWER (1951),ADVENTURE
3337,3406,CAPTAIN HORATIO HORNBLOWER (1951),WAR
3338,3407,"CARRIERS ARE WAITING, THE (LES CONVOYEURS ATTENDENT) (1999)",COMEDY
3338,3407,"CARRIERS ARE WAITING, THE (LES CONVOYEURS ATTENDENT) (1999)",DRAMA
3339,3408,ERIN BROCKOVICH (2000),DRAMA
3340,3409,FINAL DESTINATION (2000),DRAMA
3340,3409,FINAL DESTINATION (2000),THRILLER
3341,3410,SOFT FRUIT (1999),COMEDY
3341,3410,SOFT FRUIT (1999),DRAMA
3342,3411,BABYMOTHER (1998),DRAMA
3343,3412,"BEAR, THE (1988)",ADVENTURE
3344,3413,IMPACT (1949),CRIME
3344,3413,IMPACT (1949),DRAMA
3345,3414,LOVE IS A MANY-SPLENDORED THING (1955),ROMANCE
3346,3415,"MIRROR, THE (ZERKALO) (1975)",DRAMA
3347,3416,"TRIAL, THE (LE PROCÈS) (1963)",DRAMA
3348,3417,"CRIMSON PIRATE, THE (1952)",ADVENTURE
3348,3417,"CRIMSON PIRATE, THE (1952)",COMEDY
3348,3417,"CRIMSON PIRATE, THE (1952)",SCI-FI
3349,3418,THELMA & LOUISE (1991),ACTION
3349,3418,THELMA & LOUISE (1991),DRAMA
3350,3419,SOMETHING FOR EVERYONE (1970),COMEDY
3350,3419,SOMETHING FOR EVERYONE (1970),CRIME
3351,3420,...AND JUSTICE FOR ALL (1979),DRAMA
3351,3420,...AND JUSTICE FOR ALL (1979),THRILLER
3352,3421,ANIMAL HOUSE (1978),COMEDY
3353,3422,SHE'S GOTTA HAVE IT (1986),COMEDY
3353,3422,SHE'S GOTTA HAVE IT (1986),ROMANCE
3354,3423,SCHOOL DAZE (1988),DRAMA
3355,3424,DO THE RIGHT THING (1989),COMEDY
3355,3424,DO THE RIGHT THING (1989),DRAMA
3356,3425,MO' BETTER BLUES (1990),DRAMA
3357,3426,JUNGLE FEVER (1991),DRAMA
3357,3426,JUNGLE FEVER (1991),ROMANCE
3358,3427,COOGAN'S BLUFF (1968),CRIME
3359,3428,"CHAMP, THE (1979)",DRAMA
3360,3429,CREATURE COMFORTS (1990),ANIMATION
3360,3429,CREATURE COMFORTS (1990),COMEDY
3361,3430,DEATH WISH (1974),ACTION
3361,3430,DEATH WISH (1974),DRAMA
3362,3431,DEATH WISH II (1982),ACTION
3362,3431,DEATH WISH II (1982),DRAMA
3363,3432,DEATH WISH 3 (1985),ACTION
3363,3432,DEATH WISH 3 (1985),DRAMA
3364,3433,DEATH WISH 4: THE CRACKDOWN (1987),ACTION
3364,3433,DEATH WISH 4: THE CRACKDOWN (1987),DRAMA
3365,3434,DEATH WISH V: THE FACE OF DEATH (1994),ACTION
3365,3434,DEATH WISH V: THE FACE OF DEATH (1994),DRAMA
3366,3435,DOUBLE INDEMNITY (1944),CRIME
3366,3435,DOUBLE INDEMNITY (1944),FILM-NOIR
3367,3436,DYING YOUNG (1991),DRAMA
3367,3436,DYING YOUNG (1991),ROMANCE
3368,3437,COOL AS ICE (1991),DRAMA
3369,3438,TEENAGE MUTANT NINJA TURTLES (1990),ACTION
3369,3438,TEENAGE MUTANT NINJA TURTLES (1990),CHILDREN'S
3369,3438,TEENAGE MUTANT NINJA TURTLES (1990),FANTASY
3370,3439,TEENAGE MUTANT NINJA TURTLES II: THE SECRET OF THE OOZE (1991),ACTION
3370,3439,TEENAGE MUTANT NINJA TURTLES II: THE SECRET OF THE OOZE (1991),CHILDREN'S
3370,3439,TEENAGE MUTANT NINJA TURTLES II: THE SECRET OF THE OOZE (1991),FANTASY
3371,3440,TEENAGE MUTANT NINJA TURTLES III (1993),ACTION
3371,3440,TEENAGE MUTANT NINJA TURTLES III (1993),CHILDREN'S
3371,3440,TEENAGE MUTANT NINJA TURTLES III (1993),FANTASY
3372,3441,RED DAWN (1984),ACTION
3372,3441,RED DAWN (1984),WAR
3373,3442,BAND OF THE HAND (1986),ACTION
3374,3443,BORN AMERICAN (1986),ACTION
3374,3443,BORN AMERICAN (1986),DRAMA
3374,3443,BORN AMERICAN (1986),THRILLER
3375,3444,BLOODSPORT (1988),ACTION
3376,3445,EYES OF LAURA MARS (1978),MYSTERY
3376,3445,EYES OF LAURA MARS (1978),THRILLER
3377,3446,FUNNY BONES (1995),COMEDY
3378,3447,"GOOD EARTH, THE (1937)",DRAMA
3379,3448,"GOOD MORNING, VIETNAM (1987)",COMEDY
3379,3448,"GOOD MORNING, VIETNAM (1987)",DRAMA
3379,3448,"GOOD MORNING, VIETNAM (1987)",WAR
3380,3449,"GOOD MOTHER, THE (1988)",DRAMA
3381,3450,GRUMPY OLD MEN (1993),COMEDY
3382,3451,GUESS WHO'S COMING TO DINNER (1967),COMEDY
3382,3451,GUESS WHO'S COMING TO DINNER (1967),DRAMA
3383,3452,ROMEO MUST DIE (2000),ACTION
3383,3452,ROMEO MUST DIE (2000),ROMANCE
3384,3453,HERE ON EARTH (2000),DRAMA
3384,3453,HERE ON EARTH (2000),ROMANCE
3385,3454,WHATEVER IT TAKES (2000),COMEDY
3385,3454,WHATEVER IT TAKES (2000),ROMANCE
3386,3455,BUDDY BOY (1999),DRAMA
3386,3455,BUDDY BOY (1999),THRILLER
3387,3456,"COLOR OF PARADISE, THE (RANG-E KHODA) (1999)",DRAMA
3388,3457,WAKING THE DEAD (1999),DRAMA
3389,3458,BLOOD AND SAND (SANGRE Y ARENA) (1989),DRAMA
3389,3458,BLOOD AND SAND (SANGRE Y ARENA) (1989),ROMANCE
3390,3459,GOTHIC (1986),DRAMA
3390,3459,GOTHIC (1986),HORROR
3391,3460,HILLBILLYS IN A HAUNTED HOUSE (1967),COMEDY
3392,3461,LORD OF THE FLIES (1963),ADVENTURE
3392,3461,LORD OF THE FLIES (1963),DRAMA
3392,3461,LORD OF THE FLIES (1963),THRILLER
3393,3462,MODERN TIMES (1936),COMEDY
3394,3463,LAST RESORT (1994),COMEDY
3395,3464,SOLAR CRISIS (1993),SCI-FI
3395,3464,SOLAR CRISIS (1993),THRILLER
3396,3465,THAT'S LIFE! (1986),DRAMA
3397,3466,HEART AND SOULS (1993),COMEDY
3397,3466,HEART AND SOULS (1993),FANTASY
3398,3467,HUD (1963),DRAMA
3398,3467,HUD (1963),WESTERN
3399,3468,"HUSTLER, THE (1961)",DRAMA
3400,3469,INHERIT THE WIND (1960),DRAMA
3401,3470,DERSU UZALA (1974),ADVENTURE
3401,3470,DERSU UZALA (1974),DRAMA
3402,3471,CLOSE ENCOUNTERS OF THE THIRD KIND (1977),DRAMA
3402,3471,CLOSE ENCOUNTERS OF THE THIRD KIND (1977),SCI-FI
3403,3472,HORROR HOTEL (A.K.A. THE CITY OF THE DEAD) (1960),HORROR
3404,3473,JONAH WHO WILL BE 25 IN THE YEAR 2000 (1976),COMEDY
3405,3474,RETROACTIVE (1997),SCI-FI
3405,3474,RETROACTIVE (1997),THRILLER
3406,3475,"PLACE IN THE SUN, A (1951)",DRAMA
3406,3475,"PLACE IN THE SUN, A (1951)",ROMANCE
3407,3476,JACOB'S LADDER (1990),HORROR
3407,3476,JACOB'S LADDER (1990),MYSTERY
3407,3476,JACOB'S LADDER (1990),THRILLER
3408,3477,EMPIRE RECORDS (1995),COMEDY
3408,3477,EMPIRE RECORDS (1995),DRAMA
3409,3478,"BAMBA, LA (1987)",DRAMA
3410,3479,LADYHAWKE (1985),ADVENTURE
3410,3479,LADYHAWKE (1985),FANTASY
3410,3479,LADYHAWKE (1985),ROMANCE
3411,3480,LUCAS (1986),DRAMA
3412,3481,HIGH FIDELITY (2000),COMEDY
3413,3482,PRICE OF GLORY (2000),DRAMA
3414,3483,"ROAD TO EL DORADO, THE (2000)",ANIMATION
3414,3483,"ROAD TO EL DORADO, THE (2000)",CHILDREN'S
3415,3484,"SKULLS, THE (2000)",THRILLER
3416,3485,AUTOPSY (MACCHIE SOLARI) (1975),HORROR
3417,3486,DEVIL GIRL FROM MARS (1954),SCI-FI
3418,3487,"DORADO, EL (1967)",WESTERN
3419,3488,"HIDEOUS SUN DEMON, THE (1959)",HORROR
3419,3488,"HIDEOUS SUN DEMON, THE (1959)",SCI-FI
3420,3489,HOOK (1991),ADVENTURE
3420,3489,HOOK (1991),FANTASY
3421,3490,HORROR EXPRESS (1972),HORROR
3422,3491,MY CHAUFFEUR (1986),COMEDY
3423,3492,"SON OF THE SHEIK, THE (1926)",ADVENTURE
3424,3493,TORSO (CORPI PRESENTANO TRACCE DI VIOLENZA CARNALE) (1973),HORROR
3425,3494,TRUE GRIT (1969),ADVENTURE
3425,3494,TRUE GRIT (1969),WESTERN
3426,3495,ROADSIDE PROPHETS (1992),COMEDY
3426,3495,ROADSIDE PROPHETS (1992),DRAMA
3427,3496,MADAME SOUSATZKA (1988),DRAMA
3428,3497,MAX DUGAN RETURNS (1983),COMEDY
3429,3498,MIDNIGHT EXPRESS (1978),DRAMA
3430,3499,MISERY (1990),HORROR
3431,3500,MR. SATURDAY NIGHT (1992),COMEDY
3431,3500,MR. SATURDAY NIGHT (1992),DRAMA
3432,3501,MURPHY'S ROMANCE (1985),COMEDY
3432,3501,MURPHY'S ROMANCE (1985),ROMANCE
3433,3502,MY LIFE (1993),DRAMA
3434,3503,SOLARIS (SOLYARIS) (1972),DRAMA
3434,3503,SOLARIS (SOLYARIS) (1972),SCI-FI
3435,3504,NETWORK (1976),COMEDY
3435,3504,NETWORK (1976),DRAMA
3436,3505,NO WAY OUT (1987),THRILLER
3437,3506,NORTH DALLAS FORTY (1979),COMEDY
3437,3506,NORTH DALLAS FORTY (1979),DRAMA
3438,3507,"ODD COUPLE, THE (1968)",COMEDY
3439,3508,"OUTLAW JOSEY WALES, THE (1976)",WESTERN
3440,3509,BLACK AND WHITE (1999),DRAMA
3441,3510,FREQUENCY (2000),DRAMA
3441,3510,FREQUENCY (2000),THRILLER
3442,3511,READY TO RUMBLE (2000),COMEDY
3443,3512,RETURN TO ME (2000),DRAMA
3443,3512,RETURN TO ME (2000),ROMANCE
3444,3513,RULES OF ENGAGEMENT (2000),DRAMA
3444,3513,RULES OF ENGAGEMENT (2000),THRILLER
3445,3514,JOE GOULD'S SECRET (2000),DRAMA
3446,3515,ME MYSELF I (2000),COMEDY
3447,3516,"BELL, BOOK AND CANDLE (1958)",COMEDY
3447,3516,"BELL, BOOK AND CANDLE (1958)",ROMANCE
3448,3517,"BELLS, THE (1926)",CRIME
3448,3517,"BELLS, THE (1926)",DRAMA
3449,3518,"END OF VIOLENCE, THE (1997)",DRAMA
3449,3518,"END OF VIOLENCE, THE (1997)",THRILLER
3450,3519,FORCE 10 FROM NAVARONE (1978),ACTION
3450,3519,FORCE 10 FROM NAVARONE (1978),WAR
3451,3520,HOW TO STUFF A WILD BIKINI (1965),COMEDY
3452,3521,MYSTERY TRAIN (1989),COMEDY
3452,3521,MYSTERY TRAIN (1989),CRIME
3452,3521,MYSTERY TRAIN (1989),DRAMA
3453,3522,SACCO AND VANZETTI (SACCO E VANZETTI) (1971),DRAMA
3454,3523,TAFFIN (1988),ACTION
3454,3523,TAFFIN (1988),THRILLER
3455,3524,ARTHUR (1981),COMEDY
3455,3524,ARTHUR (1981),ROMANCE
3456,3525,BACHELOR PARTY (1984),COMEDY
3457,3526,PARENTHOOD (1989),COMEDY
3457,3526,PARENTHOOD (1989),DRAMA
3458,3527,PREDATOR (1987),ACTION
3458,3527,PREDATOR (1987),SCI-FI
3458,3527,PREDATOR (1987),THRILLER
3459,3528,"PRINCE OF TIDES, THE (1991)",DRAMA
3459,3528,"PRINCE OF TIDES, THE (1991)",ROMANCE
3460,3529,"POSTMAN ALWAYS RINGS TWICE, THE (1981)",CRIME
3460,3529,"POSTMAN ALWAYS RINGS TWICE, THE (1981)",THRILLER
3461,3530,SMOKING/NO SMOKING (1993),COMEDY
3462,3531,ALL THE VERMEERS IN NEW YORK (1990),COMEDY
3462,3531,ALL THE VERMEERS IN NEW YORK (1990),DRAMA
